Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
497,10002079,Security,0,0,0,0
498,10002193,Security,0,0,0,0
499,10001893,Security,0,0,0,0
500,10002313,Security,0,0,0,0
501,10001736,Security,0,0,0,0
502,10001652,Security,0,0,0,0
503,10002323,Security,0,0,0,0
504,10001798,Security,0,0,0,0
505,10002319,Security,0,0,0,0
506,10001982,Security,0,0,0,0
507,10001956,Security,0,0,0,0
508,10001826,Security,0,0,0,0
509,10002037,Security,0,0,0,0
510,10001987,Security,0,0,0,0
511,10002006,Security,0,0,0,0
512,10001835,Security,0,0,0,0
513,10003304,Security,0,0,0,0
514,10002842,Security,0,0,0,0
515,10002382,Security,0,0,0,0
516,10001951,Security,0,0,0,0
517,10002278,Security,0,0,0,0
518,10002112,Security,0,0,0,0
519,10002198,Security,0,0,0,0
520,10002455,Security,0,0,0,0
521,10001959,Security,0,0,0,0
522,10002705,Security,0,0,0,0
523,10002023,Security,0,0,0,0
524,10001925,Security,0,0,0,0
525,10002151,Security,0,0,0,0
526,10001824,Security,0,0,0,0
527,10002306,Security,0,0,0,0
528,10002044,Security,0,0,0,0
529,10001924,Security,0,0,0,0
530,10002062,Security,0,0,0,0
531,10002653,Security,0,0,0,0
532,10002061,Security,0,0,0,0
533,10002926,Security,0,0,0,0
534,10002490,Security,0,0,0,0
535,10002440,Security,0,0,0,0
536,10001968,Security,0,0,0,0
537,10001917,Security,0,0,0,0
538,10002496,Security,0,0,0,0
539,10002498,Security,0,0,0,0
540,10002499,Security,0,0,0,0
541,10002497,Security,0,0,0,0
542,10002519,Security,0,0,0,0
543,10003266,Security,0,0,0,0
544,10003245,Security,0,0,0,0
545,10003264,Security,0,0,0,0
546,10003103,Security,0,0,0,0
547,10003104,Security,0,0,0,0
548,10001928,Security,0,0,0,0
549,10002373,Security,0,0,0,0
550,10002001,Security,0,0,0,0
551,10002804,Security,0,0,0,0
552,10002732,Security,0,0,0,0
553,10002500,Security,0,0,0,0
554,10002520,Security,0,0,0,0
555,10002514,Security,0,0,0,0
556,10002504,Security,0,0,0,0
557,10002502,Security,0,0,0,0
558,10002516,Security,0,0,0,0
559,10002522,Security,0,0,0,0
560,10002513,Security,0,0,0,0
561,10001991,Security,0,0,0,0
562,10001995,Security,0,0,0,0
563,10003049,Security,0,0,0,0
564,10002446,Security,0,0,0,0
565,10001845,Security,0,0,0,0
566,10001807,Security,0,0,0,0
567,10001805,Security,0,0,0,0
568,10002307,Security,0,0,0,0
569,10002027,Security,0,0,0,0
570,10002292,Security,0,0,0,0
571,10001828,Security,0,0,0,0
572,10001825,Security,0,0,0,0
573,10002187,Security,0,0,0,0
574,10002091,Security,0,0,0,0
575,10002509,Security,0,0,0,0
576,10002291,Security,0,0,0,0
577,10002305,Security,0,0,0,0
578,10003080,Security,0,0,0,0
579,10003068,Security,0,0,0,0
580,10002984,Security,0,0,0,0
581,10002837,Security,0,0,0,0
582,10002764,Security,0,0,0,0
583,10002213,Security,0,0,0,0
584,10002554,Security,0,0,0,0
585,10002454,Security,0,0,0,0
586,10002501,Security,0,0,0,0
587,10002507,Security,0,0,0,0
588,10002706,Security,0,0,0,0
589,10001816,Security,0,0,0,0
590,10001831,Security,0,0,0,0
591,10001833,Security,0,0,0,0
592,10001871,Security,0,0,0,0
593,10002031,Security,0,0,0,0
594,10001814,Security,0,0,0,0
595,10001899,Security,0,0,0,0
596,10002117,Security,0,0,0,0
597,10002048,Security,0,0,0,0
598,10002439,Security,0,0,0,0
599,10002297,Security,0,0,0,0
600,10001872,Security,0,0,0,0
601,10002466,Security,0,0,0,0
602,10002619,Security,0,0,0,0
603,10002033,Security,0,0,0,0
604,10001900,Security,0,0,0,0
605,10001902,Security,0,0,0,0
606,10002040,Security,0,0,0,0
607,10002512,Security,0,0,0,0
608,10002460,Security,0,0,0,0
609,10002453,Security,0,0,0,0
610,10002068,Security,0,0,0,0
611,10001811,Security,0,0,0,0
612,10002069,Security,0,0,0,0
613,10001789,Security,0,0,0,0
614,10002090,Security,0,0,0,0
615,10001680,Security,0,0,0,0
616,10002515,Security,0,0,0,0
617,10002649,Security,0,0,0,0
618,10002505,Security,0,0,0,0
619,10002038,Security,0,0,0,0
620,10002290,Security,0,0,0,0
621,10001929,Security,0,0,0,0
622,10002271,Security,0,0,0,0
623,10002119,Security,0,0,0,0
624,10001896,Security,0,0,0,0
625,10002873,Security,0,0,0,0
