Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
383,10002082,CAPS Workshop,2000,0,2000,0
384,10003172,CAPS Workshop,2000,0,2000,0
385,10002908,CAPS Workshop,2000,0,2000,0
386,10001948,CAPS Workshop,2000,0,2000,0
387,10001316,CAPS Workshop,2000,0,2000,0
388,10002100,CAPS Workshop,2000,0,2000,0
389,10001873,CAPS Workshop,0,0,0,0
390,10001641,CAPS Workshop,0,0,0,0
391,10001837,CAPS Workshop,0,0,0,0
392,10001800,CAPS Workshop,0,0,0,0
393,10001701,CAPS Workshop,0,0,0,0
394,10001693,CAPS Workshop,0,0,0,0
395,10001696,CAPS Workshop,0,0,0,0
396,10001703,CAPS Workshop,0,0,0,0
397,10001632,CAPS Workshop,0,0,0,0
398,10003151,CAPS Workshop,0,0,0,0
399,10003137,CAPS Workshop,0,0,0,0
400,10001792,CAPS Workshop,0,0,0,0
401,10002915,CAPS Workshop,0,0,0,0
402,10001637,CAPS Workshop,0,0,0,0
403,10002345,CAPS Workshop,0,0,0,0
404,10001584,CAPS Workshop,0,0,0,0
405,10001790,CAPS Workshop,0,0,0,0
406,10001638,CAPS Workshop,0,0,0,0
407,10001639,CAPS Workshop,0,0,0,0
408,10001628,CAPS Workshop,0,0,0,0
409,10002099,CAPS Workshop,0,0,0,0
410,10002064,CAPS Workshop,0,0,0,0
411,10002053,CAPS Workshop,0,0,0,0
412,10002682,CAPS Workshop,0,0,0,0
413,10002316,CAPS Workshop,0,0,0,0
414,10001640,CAPS Workshop,0,0,0,0
415,10001754,CAPS Workshop,0,0,0,0
416,10002341,CAPS Workshop,0,0,0,0
417,10002322,CAPS Workshop,0,0,0,0
418,10001651,CAPS Workshop,0,0,0,0
419,10002272,CAPS Workshop,0,0,0,0
420,10002270,CAPS Workshop,0,0,0,0
421,10002262,CAPS Workshop,0,0,0,0
422,10002263,CAPS Workshop,0,0,0,0
423,10002261,CAPS Workshop,0,0,0,0
424,10002378,CAPS Workshop,0,0,0,0
425,10002854,CAPS Workshop,0,0,0,0
426,10002773,CAPS Workshop,0,0,0,0
427,10002766,CAPS Workshop,0,0,0,0
428,10002308,CAPS Workshop,0,0,0,0
429,10002325,CAPS Workshop,0,0,0,0
430,10002304,CAPS Workshop,0,0,0,0
431,10002256,CAPS Workshop,0,0,0,0
432,10002303,CAPS Workshop,0,0,0,0
433,10002301,CAPS Workshop,0,0,0,0
434,10002299,CAPS Workshop,0,0,0,0
435,10002288,CAPS Workshop,0,0,0,0
436,10002284,CAPS Workshop,0,0,0,0
437,10002283,CAPS Workshop,0,0,0,0
438,10002279,CAPS Workshop,0,0,0,0
439,10002618,CAPS Workshop,0,0,0,0
440,10002277,CAPS Workshop,0,0,0,0
441,10002268,CAPS Workshop,0,0,0,0
442,10001623,CAPS Workshop,0,0,0,0
443,10002124,CAPS Workshop,0,0,0,0
444,10001627,CAPS Workshop,0,0,0,0
445,10002859,CAPS Workshop,0,0,0,0
446,10002777,CAPS Workshop,0,0,0,0
447,10001646,CAPS Workshop,0,0,0,0
448,10002444,CAPS Workshop,0,0,0,0
449,10001967,CAPS Workshop,0,0,0,0
450,10001774,CAPS Workshop,0,0,0,0
451,10002181,CAPS Workshop,0,0,0,0
452,10002343,CAPS Workshop,0,0,0,0
453,10001692,CAPS Workshop,0,0,0,0
454,10001834,CAPS Workshop,0,0,0,0
455,10003293,CAPS Workshop,0,0,0,0
456,10003278,CAPS Workshop,0,0,0,0
457,10003249,CAPS Workshop,0,0,0,0
458,10003274,CAPS Workshop,0,0,0,0
459,10003261,CAPS Workshop,0,0,0,0
460,10001654,CAPS Workshop,0,0,0,0
461,10003209,CAPS Workshop,0,0,0,0
462,10003146,CAPS Workshop,0,0,0,0
463,10001645,CAPS Workshop,0,0,0,0
464,10002963,CAPS Workshop,0,0,0,0
465,10001746,CAPS Workshop,0,0,0,0
466,10002801,CAPS Workshop,0,0,0,0
467,10002174,CAPS Workshop,0,0,0,0
468,10002477,CAPS Workshop,0,0,0,0
469,10002200,CAPS Workshop,0,0,0,0
470,10002314,CAPS Workshop,0,0,0,0
471,10003254,CAPS Workshop,0,0,0,0
472,10003159,CAPS Workshop,0,0,0,0
473,10003084,CAPS Workshop,0,0,0,0
474,10002925,CAPS Workshop,0,0,0,0
475,10002066,CAPS Workshop,0,0,0,0
476,10002172,CAPS Workshop,0,0,0,0
477,10002140,CAPS Workshop,0,0,0,0
478,10002107,CAPS Workshop,0,0,0,0
479,10002074,CAPS Workshop,0,0,0,0
480,10001809,CAPS Workshop,0,0,0,0
481,10001842,CAPS Workshop,0,0,0,0
482,10001626,CAPS Workshop,0,0,0,0
483,10003280,CAPS Workshop,0,0,0,0
484,10003086,CAPS Workshop,0,0,0,0
485,10002971,CAPS Workshop,0,0,0,0
486,10002890,CAPS Workshop,0,0,0,0
487,10002317,CAPS Workshop,0,0,0,0
488,10001695,CAPS Workshop,0,0,0,0
489,10001633,CAPS Workshop,0,0,0,0
490,10002459,CAPS Workshop,0,0,0,0
491,10001612,CAPS Workshop,0,0,0,0
492,10001719,CAPS Workshop,0,0,0,0
493,10002092,CAPS Workshop,0,0,0,0
494,10002080,CAPS Workshop,0,0,0,0
495,10002051,CAPS Workshop,0,0,0,0
496,10001813,CAPS Workshop,0,0,0,0
497,10002079,CAPS Workshop,0,0,0,0
498,10002193,CAPS Workshop,0,0,0,0
499,10001893,CAPS Workshop,0,0,0,0
500,10002313,CAPS Workshop,0,0,0,0
501,10001736,CAPS Workshop,0,0,0,0
502,10001652,CAPS Workshop,0,0,0,0
503,10002323,CAPS Workshop,0,0,0,0
504,10001798,CAPS Workshop,0,0,0,0
505,10002319,CAPS Workshop,0,0,0,0
506,10001982,CAPS Workshop,0,0,0,0
507,10001956,CAPS Workshop,0,0,0,0
508,10001826,CAPS Workshop,0,0,0,0
509,10002037,CAPS Workshop,0,0,0,0
510,10001987,CAPS Workshop,0,0,0,0
511,10002006,CAPS Workshop,0,0,0,0
512,10001835,CAPS Workshop,0,0,0,0
513,10003304,CAPS Workshop,0,0,0,0
514,10002842,CAPS Workshop,0,0,0,0
515,10002382,CAPS Workshop,0,0,0,0
516,10001951,CAPS Workshop,0,0,0,0
517,10002278,CAPS Workshop,0,0,0,0
518,10002112,CAPS Workshop,0,0,0,0
519,10002198,CAPS Workshop,0,0,0,0
520,10002455,CAPS Workshop,0,0,0,0
521,10001959,CAPS Workshop,0,0,0,0
522,10002705,CAPS Workshop,0,0,0,0
523,10002023,CAPS Workshop,0,0,0,0
524,10001925,CAPS Workshop,0,0,0,0
525,10002151,CAPS Workshop,0,0,0,0
526,10001824,CAPS Workshop,0,0,0,0
527,10002306,CAPS Workshop,0,0,0,0
528,10002044,CAPS Workshop,0,0,0,0
529,10001924,CAPS Workshop,0,0,0,0
530,10002062,CAPS Workshop,0,0,0,0
531,10002653,CAPS Workshop,0,0,0,0
532,10002061,CAPS Workshop,0,0,0,0
533,10002926,CAPS Workshop,0,0,0,0
534,10002490,CAPS Workshop,0,0,0,0
535,10002440,CAPS Workshop,0,0,0,0
536,10001968,CAPS Workshop,0,0,0,0
537,10001917,CAPS Workshop,0,0,0,0
538,10002496,CAPS Workshop,0,0,0,0
539,10002498,CAPS Workshop,0,0,0,0
540,10002499,CAPS Workshop,0,0,0,0
541,10002497,CAPS Workshop,0,0,0,0
542,10002519,CAPS Workshop,0,0,0,0
