Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
866,10002726,Annual Fund,5000,0,5000,0
867,10002665,Annual Fund,5000,0,5000,0
868,10002407,Annual Fund,5000,0,5000,0
869,10002403,Annual Fund,5000,0,5000,0
870,10002400,Annual Fund,5000,0,5000,0
871,10003305,Annual Fund,5000,0,5000,0
872,10003220,Annual Fund,5000,0,5000,0
873,10003207,Annual Fund,5000,0,5000,0
874,10003017,Annual Fund,5000,0,5000,0
875,10003016,Annual Fund,5000,0,5000,0
876,10002983,Annual Fund,5000,0,5000,0
877,10002399,Annual Fund,5000,0,5000,0
878,10002691,Annual Fund,5000,0,5000,0
879,10002583,Annual Fund,5000,4000,1000,0
880,10002588,Annual Fund,5000,0,5000,0
881,10002587,Annual Fund,5000,0,5000,0
882,10002598,Annual Fund,5000,0,5000,0
883,10002596,Annual Fund,5000,5000,0,0
884,10002563,Annual Fund,5000,0,5000,0
885,10002483,Annual Fund,5000,0,5000,0
886,10002730,Annual Fund,5000,0,5000,0
887,10002411,Annual Fund,5000,0,5000,0
888,10002427,Annual Fund,5000,0,5000,0
889,10002437,Annual Fund,5000,0,5000,0
890,10002433,Annual Fund,5000,0,5000,0
891,10002734,Annual Fund,5000,0,5000,0
892,10002731,Annual Fund,5000,0,5000,0
893,10002426,Annual Fund,5000,0,5000,0
894,10002480,Annual Fund,5000,0,5000,0
895,10003156,Annual Fund,5000,0,5000,0
896,10002415,Annual Fund,5000,0,5000,0
897,10003055,Annual Fund,5000,0,5000,0
898,10003039,Annual Fund,5000,0,5000,0
899,10002992,Annual Fund,5000,0,5000,0
900,10002976,Annual Fund,5000,0,5000,0
901,10002980,Annual Fund,5000,0,5000,0
902,10002729,Annual Fund,5000,0,0,5000
903,10002656,Annual Fund,5000,0,5000,0
904,10002640,Annual Fund,5000,4000,1000,0
905,10002593,Annual Fund,5000,0,5000,0
906,10002591,Annual Fund,5000,0,5000,0
907,10002386,Annual Fund,5000,0,5000,0
908,10002381,Annual Fund,5000,0,5000,0
909,10002398,Annual Fund,5000,0,5000,0
910,10002473,Annual Fund,5000,0,5000,0
911,10002416,Annual Fund,5000,0,5000,0
912,10002844,Annual Fund,5000,0,5000,0
913,10002838,Annual Fund,0,0,0,0
914,10002833,Annual Fund,5000,0,5000,0
915,10002942,Annual Fund,5000,0,5000,0
916,10002829,Annual Fund,5000,0,5000,0
917,10002813,Annual Fund,5000,0,5000,0
918,10002799,Annual Fund,5000,0,5000,0
919,10003288,Annual Fund,5000,0,5000,0
920,10003202,Annual Fund,5000,0,0,5000
921,10003098,Annual Fund,5000,0,5000,0
922,10002794,Annual Fund,5000,0,5000,0
923,10003073,Annual Fund,5000,0,5000,0
924,10003064,Annual Fund,5000,0,5000,0
925,10003052,Annual Fund,5000,0,5000,0
926,10003034,Annual Fund,5000,4000,1000,0
927,10002994,Annual Fund,5000,5000,0,0
928,10002982,Annual Fund,5000,0,5000,0
929,10002975,Annual Fund,5000,0,5000,0
930,10002960,Annual Fund,5000,0,5000,0
931,10002959,Annual Fund,5000,0,5000,0
932,10002251,Annual Fund,5000,0,5000,0
933,10002781,Annual Fund,5000,4000,1000,0
934,10003227,Annual Fund,5000,0,5000,0
935,10003182,Annual Fund,5000,0,5000,0
936,10003231,Annual Fund,5000,0,5000,0
937,10003184,Annual Fund,5000,0,5000,0
938,10003232,Annual Fund,5000,0,5000,0
939,10003206,Annual Fund,5000,0,5000,0
940,10003177,Annual Fund,5000,0,5000,0
941,10003246,Annual Fund,5000,0,5000,0
942,10003250,Annual Fund,5000,0,5000,0
943,10003189,Annual Fund,5000,0,5000,0
944,10003226,Annual Fund,5000,0,5000,0
945,10003265,Annual Fund,5000,0,5000,0
946,10003198,Annual Fund,5000,0,5000,0
947,10003181,Annual Fund,5000,4000,1000,0
948,10003186,Annual Fund,5000,4000,1000,0
949,10003180,Annual Fund,5000,0,5000,0
950,10003225,Annual Fund,5000,3160,1840,0
951,10003197,Annual Fund,5000,0,5000,0
952,10003203,Annual Fund,5000,0,5000,0
953,10003183,Annual Fund,5000,0,5000,0
954,10003233,Annual Fund,5000,0,5000,0
955,10003191,Annual Fund,5000,0,5000,0
956,10003252,Annual Fund,5000,0,5000,0
957,10003188,Annual Fund,5000,0,5000,0
958,10003178,Annual Fund,5000,0,5000,0
959,10003179,Annual Fund,5000,5000,0,0
960,10002644,Annual Fund,5000,0,5000,0
961,10002638,Annual Fund,5000,0,5000,0
962,10002641,Annual Fund,5000,4000,1000,0
963,10002577,Annual Fund,5000,0,5000,0
964,10002579,Annual Fund,5000,0,5000,0
965,10002585,Annual Fund,5000,0,5000,0
966,10002578,Annual Fund,5000,0,5000,0
967,10003282,Annual Fund,5000,5000,0,0
968,10003195,Annual Fund,5000,0,5000,0
969,10003192,Annual Fund,5000,0,5000,0
970,10003190,Annual Fund,5000,0,5000,0
971,10002704,Annual Fund,5000,0,5000,0
972,10002580,Annual Fund,5000,0,5000,0
973,10003167,Annual Fund,5000,0,5000,0
974,10003166,Annual Fund,5000,0,5000,0
975,10003134,Annual Fund,5000,0,5000,0
976,10002821,Annual Fund,5000,0,5000,0
977,10002836,Annual Fund,5000,0,5000,0
978,10002817,Annual Fund,5000,4000,1000,0
979,10002806,Annual Fund,5000,0,5000,0
980,10002796,Annual Fund,5000,0,5000,0
981,10002784,Annual Fund,5000,0,5000,0
982,10002581,Annual Fund,5000,0,5000,0
983,10002752,Annual Fund,5000,0,5000,0
984,10002745,Annual Fund,5000,4000,1000,0
985,10002743,Annual Fund,5000,0,5000,0
986,10002741,Annual Fund,5000,4000,1000,0
987,10002739,Annual Fund,5000,0,5000,0
988,10002738,Annual Fund,5000,0,5000,0
989,10002737,Annual Fund,5000,0,5000,0
990,10003277,Annual Fund,5000,0,5000,0
991,10003258,Annual Fund,5000,0,5000,0
992,10003222,Annual Fund,5000,0,5000,0
993,10002736,Annual Fund,5000,0,5000,0
994,10003148,Annual Fund,5000,0,5000,0
995,10002826,Annual Fund,5000,0,5000,0
996,10002825,Annual Fund,5000,0,5000,0
997,10002811,Annual Fund,5000,0,5000,0
998,10002798,Annual Fund,5000,0,5000,0
999,10002793,Annual Fund,5000,0,5000,0
1000,10002789,Annual Fund,5000,0,5000,0
1001,10002783,Annual Fund,5000,0,5000,0
1002,10002754,Annual Fund,5000,0,5000,0
1003,10002753,Annual Fund,5000,0,5000,0
1004,10002735,Annual Fund,5000,0,5000,0
1005,10003072,Annual Fund,5000,0,5000,0
1006,10003048,Annual Fund,5000,0,5000,0
1007,10002898,Annual Fund,5000,4000,1000,0
1008,10002990,Annual Fund,5000,0,5000,0
1009,10002899,Annual Fund,5000,0,5000,0
1010,10002884,Annual Fund,5000,0,5000,0
1011,10002820,Annual Fund,5000,0,5000,0
1012,10003211,Annual Fund,5000,0,5000,0
1013,10003196,Annual Fund,5000,0,5000,0
1014,10003194,Annual Fund,5000,0,5000,0
1015,10002878,Annual Fund,5000,5000,0,0
1016,10003173,Annual Fund,5000,0,5000,0
1017,10003119,Annual Fund,5000,0,5000,0
1018,10002787,Annual Fund,5000,0,5000,0
1019,10003114,Annual Fund,5000,0,5000,0
1020,10003058,Annual Fund,5000,5000,0,0
1021,10003056,Annual Fund,5000,0,5000,0
1022,10002927,Annual Fund,5000,0,5000,0
1023,10002853,Annual Fund,5000,0,5000,0
1024,10003087,Annual Fund,5000,5000,0,0
1025,10002849,Annual Fund,5000,0,5000,0
1026,10003057,Annual Fund,5000,0,5000,0
1027,10002995,Annual Fund,5000,0,5000,0
1028,10003097,Annual Fund,5000,0,5000,0
1029,10003062,Annual Fund,5000,0,5000,0
1030,10003043,Annual Fund,5000,0,5000,0
1031,10003306,Annual Fund,0,0,0,0
1032,10003031,Annual Fund,5000,0,5000,0
1033,10003283,Annual Fund,5000,5000,0,0
1034,10003281,Annual Fund,5000,0,0,5000
1035,10003175,Annual Fund,5000,0,5000,0
1036,10003163,Annual Fund,5000,0,5000,0
1037,10003154,Annual Fund,5000,0,5000,0
1038,10003140,Annual Fund,5000,0,5000,0
1039,10003136,Annual Fund,5000,0,5000,0
1040,10002882,Annual Fund,5000,4000,1000,0
1041,10003090,Annual Fund,5000,4000,1000,0
1042,10003026,Annual Fund,5000,0,5000,0
1043,10002988,Annual Fund,5000,0,5000,0
1044,10002877,Annual Fund,5000,0,5000,0
1045,10002875,Annual Fund,5000,0,5000,0
1046,10002871,Annual Fund,5000,0,5000,0
1047,10002856,Annual Fund,5000,0,5000,0
1048,10002852,Annual Fund,5000,0,5000,0
1049,10002847,Annual Fund,5000,0,5000,0
1050,10002822,Annual Fund,5000,0,5000,0
1051,10003292,Annual Fund,5000,0,5000,0
1052,10003263,Annual Fund,5000,0,5000,0
1053,10002819,Annual Fund,5000,0,5000,0
1054,10003237,Annual Fund,5000,0,5000,0
1055,10002987,Annual Fund,5000,0,5000,0
1056,10002981,Annual Fund,5000,0,5000,0
1057,10002956,Annual Fund,5000,0,5000,0
1058,10002944,Annual Fund,5000,0,5000,0
1059,10002900,Annual Fund,5000,0,5000,0
1060,10002791,Annual Fund,5000,4000,1000,0
